bldg_id,A_annual_mean_kwh,A_annual_std_kwh,A_annual_sum_kwh,A_p10,A_p25,A_p50,A_p75,A_p90,A_p95,A_p99,A_max_kwh,A_min_kwh,A_cv,A_load_factor,A_skew,A_kurtosis,A_p05,A_p99_p01_ratio,A_zero_hours_ratio,A_above_mean_ratio,A_range_kwh,A_p01,A_p15,A_p85,A_mad,B_winter_mean_kwh,B_winter_std_kwh,B_spring_mean_kwh,B_spring_std_kwh,B_summer_mean_kwh,B_summer_std_kwh,B_fall_mean_kwh,B_fall_std_kwh,B_winter_summer_ratio,B_seasonal_amplitude,B_month01_mean_kwh,B_month02_mean_kwh,B_month03_mean_kwh,B_month04_mean_kwh,B_month05_mean_kwh,B_month06_mean_kwh,B_month07_mean_kwh,B_month08_mean_kwh,B_month09_mean_kwh,B_month10_mean_kwh,B_month11_mean_kwh,B_month12_mean_kwh,C_morning_peak_ratio,C_evening_peak_ratio,C_overnight_ratio,C_midday_ratio,C_evening_morning_ratio,C_peak_hour,C_peak_hour_value,C_trough_hour,D_cold_n_hours,D_cold_mean_kwh,D_cold_std_kwh,D_cold_max_kwh,D_cold_ramp_std,D_cold_ramp_abs_mean,D_cold_autocorr_1h,D_cold_temp_load_corr,D_mild_n_hours,D_mild_mean_kwh,D_mild_std_kwh,D_mild_max_kwh,D_mild_ramp_std,D_mild_ramp_abs_mean,D_mild_autocorr_1h,D_mild_temp_load_corr,D_warm_n_hours,D_warm_mean_kwh,D_warm_std_kwh,D_warm_max_kwh,D_warm_ramp_std,D_warm_ramp_abs_mean,D_warm_autocorr_1h,D_warm_temp_load_corr,D_hot_n_hours,D_hot_mean_kwh,D_hot_std_kwh,D_hot_max_kwh,D_hot_ramp_std,D_hot_ramp_abs_mean,D_hot_autocorr_1h,D_hot_temp_load_corr,D_ratio_cold_over_warm,D_ratio_cold_over_hot,D_ratio_mild_over_warm,D_ratio_hot_over_cold,D_temp_load_corr_all,E_slope_cold,E_slope_mild,E_slope_warm,E_slope_hot,E_slope_zone40_65F,E_slope_zone0_40F,E_slope_kink_ratio,E_zone40F_jump,E_power_iqr,E_power_p90_p10_ratio
411531,1.362601,1.1570508,11937.748,0.38335999846458435,0.6584500074386597,1.0792399644851685,1.7920000553131104,2.5086801052093506,3.03944993019104,4.905424022674558,18.35413,0.17869,0.84914863,0.07423948,4.4326077,37.981495,0.2869499921798706,23.121342467636495,0.0,0.3838602899212419,18.17544,0.21216000020503997,0.4852200150489807,2.226059913635254,0.74945796,1.7136873,1.3871825,0.94769174,0.82324076,1.7071462,1.0603503,1.0863496,1.074149,1.0038316,0.6966666,1.9930148,1.7544205,0.77496946,0.8765277,1.1892825,1.6441731,1.8091514,1.6660824,1.1642823,0.937834,1.1618831,1.3971932,0.95037884,1.2563899,0.8370626,0.9469725,1.3219885,20,1.796141,2,676,2.950623,0.84221846,5.90125,0.52990645,0.25063583,0.8958049016692637,-0.8076752965892952,2314,1.2240591,1.2678008,18.35413,1.2921451,0.38485909,0.4679415274574989,-0.3930705459978247,2997,0.7493902,0.6850411,11.71449,0.73058826,0.22315088,0.38458676423401583,0.2260275907773306,2774,1.7536883,1.0092798,13.87619,0.9333674,0.32130623,0.5439366129766288,0.5159435336486644,3.9373655,1.6825242,1.6334069,0.5943451,-0.05834042975949334,-0.11599162782941545,-0.07196888089179995,0.03360775113105777,0.07217113562992637,-0.05821202823093962,-0.11599162782941545,1.9925714900235352,0.4801104,1.1335500478744507,6.543927679614461
411803,0.8056655,0.47415397,7058.4355,0.25607001781463623,0.45372000336647034,0.7150900363922119,1.0760899782180786,1.4520800113677979,1.6811299324035645,2.2964598655700663,3.16588,0.06964,0.5885246,0.2544839,1.0754344,1.4118727,0.23965999484062195,9.877246657669561,0.0,0.42084236959251226,3.09624,0.23250000178813934,0.28334999084472656,1.2918100357055664,0.37383705,0.73627895,0.5158416,0.7456441,0.47905934,0.99557894,0.38693136,0.7430019,0.45462218,0.73954856,0.25125593,0.7470268,0.7319292,0.7282635,0.6205753,0.8840591,1.0048507,1.0255041,0.95668095,0.8773768,0.70729506,0.6455239,0.7294455,0.94213194,1.4318699,0.63583523,0.93129814,1.5198188,20,1.2608811,4,676,0.65647006,0.430432,3.00681,0.41992378,0.28566447,0.4538033984032447,-0.049272368978688266,2314,0.670253,0.48477954,3.15336,0.44709533,0.3065545,0.5445237635507217,0.017791102864133528,2997,0.73809826,0.4546417,3.16588,0.42453295,0.2794376,0.5219204977170417,0.11463684015653568,2774,1.0279797,0.41312292,2.84674,0.3559624,0.23622277,0.6080187926873842,0.41183635328679924,0.8894074,0.63860214,0.90808094,1.5659202,0.32515535155780523,-0.0038941955566406316,0.0015577971935272286,0.009985018968582155,0.031345440319606226,0.0015963608877999455,-0.0038941955566406316,-2.4394205510807083,-0.014809608,0.6223699748516083,5.670636585103565
411919,3.9556606,2.1292357,34655.543,1.6217598915100098,2.44143009185791,3.5191099643707275,4.977439880371094,7.053219795227051,8.328550338745117,10.343241882324218,14.44277,0.43708,0.53827566,0.27388516,1.0617516,1.0316483,1.2097899913787842,11.599385896474038,0.0,0.40977057413537266,14.00569,0.8917059898376465,1.9223099946975708,6.113699913024902,1.6476924,3.4415438,1.7089896,3.3342729,1.795249,5.7645216,2.226904,3.2638407,1.6094725,0.5970216,2.4654648,3.886802,3.4778664,2.6781466,2.7903264,4.516799,5.6754336,6.1458955,5.469362,4.1386337,2.977411,2.6850252,2.9628794,0.8873417,1.3748761,0.6824741,1.0396745,1.5494325,18,5.948636,4,676,5.1168046,1.7324433,10.889709,0.9671093,0.7103303,0.819095624519626,-0.7545836626899299,2314,2.4776733,1.0706095,6.77097,0.91354036,0.6712689,0.5993687263562242,-0.3265776229314139,2997,2.9656558,1.0932512,7.96449,0.8464741,0.6328127,0.6570478408257777,0.4397062283525074,2774,5.9751897,2.0132496,14.44277,0.9552702,0.751032,0.8776668905245512,0.8551847646923184,1.7253535,0.8563418,0.8354554,1.167758,0.4891197048997299,-0.23988424709865025,-0.03782796382904055,0.09898173332214356,0.29291846684047146,-0.017852927616664366,-0.23988424709865025,13.436689614690216,1.0588605,2.5360097885131836,4.349114706900196
412044,2.1145527,2.3483975,18525.596,0.2084600031375885,0.6478800177574158,1.3461400270462036,2.6012001037597656,5.051650047302246,7.027029991149902,11.14684410095213,25.37053,0.17566,1.1105883,0.083346814,2.5884912,9.661369,0.1850000023841858,61.973734806824716,0.0,0.32564775710535326,25.19487,0.17986400425434113,0.35645002126693726,3.824130058288574,1.6018298,3.8884943,3.3975437,1.2147086,1.4477623,1.8822039,1.1467847,1.503927,1.702503,2.065926,2.5291765,4.6902256,3.8053753,1.0373737,1.2735633,1.3350873,1.8437612,2.0314271,1.7701831,1.3059512,1.0638804,2.1566176,3.1607606,1.4279394,0.87896234,0.84292805,0.9734284,0.615546,6,3.2970486,21,676,7.66929,2.6748793,25.37053,1.7503668,1.05293,0.7674713838261351,-0.6814343928810948,2314,2.4523995,2.1776373,22.626709,1.5349717,0.78360873,0.745884633558497,-0.6408609328720555,2997,0.7432273,0.8769935,15.16445,0.92094857,0.33585966,0.4413172832960926,0.1997542658543886,2774,1.9606525,1.1048417,17.56306,0.93539464,0.36647093,0.6394917551794875,0.5889468809175894,10.318902,3.911601,3.2996628,0.2556498,-0.4533043591024289,-0.33115395409720294,-0.20891897320747388,0.03958258152008058,0.10351729869842526,-0.16576413222721648,-0.33115395409720294,1.9977419098317546,1.7830229,1.9533200860023499,24.233186084949054
412229,0.77114934,0.53804064,6756.0396,0.28474998474121094,0.41822999715805054,0.6399099826812744,0.9525400400161743,1.3472900390625,1.7392200231552124,2.9901780605316155,5.49553,0.12637,0.69771266,0.14032301,2.4519353,9.069503,0.25780999660491943,13.121491699039023,0.0,0.3783814633032759,5.36916,0.2278840035200119,0.31821998953819275,1.1824500560760498,0.37171486,0.8221108,0.6547819,0.7459465,0.5014125,0.80253166,0.47082567,0.7144773,0.50172377,1.0243967,0.09189886,0.85297483,0.8194532,0.7494884,0.70155877,0.7853606,0.800894,0.79435605,0.8122921,0.72137594,0.72349834,0.6982569,0.7936056,0.9546913,1.4376824,0.5703033,1.033851,1.5059134,19,1.2436167,3,676,0.82088006,0.68125236,4.7237997,0.6414748,0.3986159,0.5559346319274736,-0.2345129809882226,2314,0.737303,0.60585624,5.49553,0.62780017,0.3787571,0.43632721898821963,-0.07653274122036945,2997,0.7120842,0.46983007,3.80595,0.5038846,0.3247274,0.38030180278084796,0.013857762897817434,2774,0.8510777,0.49512222,4.18887,0.51908195,0.3201511,0.4384379519021185,0.25513778247800023,1.1527852,0.96451837,1.0354155,1.0367869,0.061907627244195934,-0.021727686950138648,-0.006698210239410401,0.0008949434757232547,0.018778834002358562,-0.0037036599431719145,-0.021727686950138648,5.866544791779796,-0.13151234,0.5343100428581238,4.731484148408143
412496,1.7215481,1.6872097,15082.482,0.4735200107097626,0.5768899917602539,1.2613500356674194,2.304140090942383,3.5349998474121094,4.354800224304199,6.786010074615478,26.83272,0.1336,0.9800538,0.06415854,4.9919577,48.584698,0.4466100037097931,16.237037586377987,0.0,0.3824905832667504,26.69912,0.41793400049209595,0.5007399916648865,2.9816999435424805,1.0937964,0.9178471,1.4976999,1.4960206,1.4591568,3.0550137,1.5582532,1.396672,1.414707,0.3004396,1.6086674,0.96004105,0.93837684,1.1303688,1.1555994,2.1911118,2.992843,3.3475301,2.8226626,2.0288827,1.2617638,0.9038666,0.85705346,0.7932257,1.3462547,0.72928125,1.0544828,1.6971899,18,2.497976,5,676,0.9609089,1.7742009,21.8452,1.8675383,0.5140125,0.27311779074672843,-0.029874700121201792,2314,0.8859973,1.3867382,24.1502,1.4368106,0.42064443,0.4267819200184808,0.038199356264307406,2997,1.2772423,1.1937783,25.654,1.2314873,0.3644204,0.47580009591574085,0.2923797378303105,2774,3.0839276,1.5129563,26.83272,1.3551859,0.46206552,0.5918702092152389,0.5855809421292045,0.75233096,0.31158608,0.69367987,3.209386,0.5401420434829732,-0.00046680280140468555,0.0025940084457397494,0.0677897429466248,0.1604834897177559,0.008050973415374741,-0.00046680280140468555,-0.057980914520627286,0.048302352,1.727250099182129,7.465365280156741
412562,1.0142056,0.5250121,8885.455,0.3902699947357178,0.5596599578857422,0.9552199840545654,1.3275099992752075,1.7032099962234497,1.9705899953842163,2.556181907653807,3.9377701,0.16752,0.5176584,0.25755835,0.89454937,1.0057807,0.33469998836517334,8.338983350098232,0.0,0.44892135600958794,3.77025,0.3065339982509613,0.44857001304626465,1.550320029258728,0.41553527,1.0812417,0.6276201,1.034536,0.5438846,1.0033921,0.42262238,0.93825364,0.47532848,1.0775864,0.094846904,1.0896075,1.0982355,1.0294676,1.043136,1.031282,1.0206666,1.0174328,0.9726341,0.9394559,0.9181063,0.95787024,1.0575159,0.98481226,1.3860217,0.5404663,1.0885756,1.4073969,19,1.4726634,4,676,1.0204262,0.63078547,3.4693499,0.61305267,0.43682653,0.47308524538680247,-0.08691837893667187,2314,0.9623843,0.5817841,3.74586,0.5717966,0.41175124,0.49199873211206974,-0.03839295500294665,2997,0.98471063,0.51947653,3.38634,0.5306369,0.38217026,0.45717377653359276,-0.09558325524597701,2774,1.0877836,0.43749985,3.9377701,0.43802068,0.33326626,0.47917334170003706,0.3276971138446534,1.03627,0.9380783,0.977327,1.0660092,0.08198640689157097,-0.006184406961713529,0.0003296864032745472,-0.00552296400070193,0.02006009783063615,0.0016188185555594205,-0.006184406961713529,-3.820321271012589,-0.031006694,0.7678500413894653,4.364183819401299
412570,1.9169014,1.7093325,16793.973,0.5706900358200073,0.675790011882782,1.1300500631332397,2.636820077896118,4.630800247192383,5.764229774475098,7.223959922790522,8.94558,0.21903,0.8917164,0.21428476,1.5118037,1.5920699,0.5318599939346313,14.188775602307965,0.0,0.3448236502682342,8.726549,0.5091320157051087,0.6200799942016602,3.7813801765441895,1.3450608,0.81146276,0.2574298,1.509042,1.2642564,3.865873,1.7872998,1.4526513,1.1739444,0.20990413,2.3850265,0.8251886,0.8111491,0.91992277,1.0232973,2.5682368,3.7782176,4.1941023,3.6224716,2.2927408,1.298753,0.77159,0.79800177,0.61941326,1.5342715,0.65320104,1.0703324,2.4769754,18,3.096207,6,676,0.82346934,0.23431683,1.91651,0.1505826,0.0858985,0.7245441838025752,-0.14473611188313368,2314,0.76092315,0.23945335,1.83505,0.14566423,0.08901908,0.7656172067463332,-0.1442615792747221,2997,1.1451848,0.5991122,4.1475496,0.24296416,0.16280542,0.8806175735340466,0.6881600192325213,2774,3.9814034,1.5707349,8.94558,0.49853683,0.42103997,0.9428530780964002,0.93466707499204,0.71907115,0.20682892,0.66445446,4.8349137,0.7799512577404255,-0.0026618160520281236,-0.004349800348281865,0.09346163034439094,0.23732173510960167,-0.0015210308347429688,-0.0026618160520281236,1.75000794936411,-0.022226214,1.9610300660133362,8.11438777012906
412645,1.3035436,0.7209389,11420.346,0.5593099594116211,0.7978000044822693,1.137850046157837,1.616510033607483,2.2178897857666016,2.738070011138916,3.8661119937896706,5.69166,0.26296,0.5530608,0.22902696,1.5765165,3.3967266,0.497979998588562,9.129126337885642,0.0,0.4024654719780847,5.4287,0.4234920024871826,0.6310300230979919,1.9392800331115723,0.5391737,1.3200874,0.8302855,1.313383,0.73577183,1.3204612,0.5910301,1.2601228,0.7074984,0.999717,0.033708215,1.3057729,1.3143678,1.3002645,1.2647071,1.3736072,1.328725,1.3801227,1.2528021,1.392252,1.1777042,1.2131593,1.3395876,0.9317908,1.3428142,0.5959875,1.1059858,1.4411111,20,1.8199185,4,676,1.1459434,0.8289827,5.69166,0.8196266,0.52183026,0.46809783957553114,-0.008077965408725662,2314,1.2115546,0.753222,5.28793,0.7408299,0.50348,0.4794342286037897,0.06481361512437077,2997,1.2812243,0.7102672,4.96867,0.69619,0.46523318,0.48129477099370926,-0.031339179068948855,2774,1.4427977,0.6506189,5.558,0.6326044,0.41420075,0.513154777798309,0.20241787776816875,0.8944128,0.79425097,0.9456226,1.2590479,0.1506314073560524,-0.005116530827113568,0.008318672180175787,-0.0016103696823120406,0.013780361584254665,0.005571279525756826,-0.005116530827113568,-0.9183762551239999,-0.018027306,0.8187100291252136,3.96540370584454
412859,1.0152128,1.0774916,8894.279,0.20205000042915344,0.2850099802017212,0.5536100268363953,1.4982900619506836,2.485189914703369,3.112060070037842,4.67306203842163,13.46265,0.17463,1.0613456,0.07540958,2.5424256,12.281764,0.1857300102710724,26.079102192789566,0.0,0.33580641479283185,13.28802,0.1791879951953888,0.22865000367164612,2.0405900478363037,0.8019898,0.96603066,1.2487487,0.6697514,0.7640794,1.6651008,1.1305124,0.75610477,0.7849153,0.5801635,0.95217276,1.2087574,1.0237004,0.4546284,0.47689345,1.0715113,1.5936108,1.8033932,1.5959923,1.070595,0.61758703,0.58474946,0.6708889,0.639754,1.5907907,0.52227366,1.2308686,2.4865663,20,1.6614566,5,676,1.5853089,1.9014689,13.46265,1.7384119,0.6718054,0.541868763657115,-0.15979009957304074,2314,0.6109712,0.639967,5.31414,0.62409467,0.25427642,0.5566985593303478,-0.2628260923948393,2997,0.5427871,0.5564078,4.94748,0.51815706,0.22207768,0.4792702064417848,0.1974883899503921,2774,1.7238969,1.0733935,6.90733,0.7280248,0.39707735,0.7552448813500018,0.6942886003408837,2.920683,0.91960776,1.1256186,1.0874201,0.29386397711083956,-0.02702515397753034,-0.02256131589412689,0.029827858209609988,0.12536100115094861,-0.018651966367449074,-0.02702515397753034,1.4489171514213073,0.38201976,1.2132800817489624,12.299875819969488
412864,3.4320438,2.1640155,30068.135,1.101059913635254,1.7028499841690063,2.894199848175049,4.69713020324707,6.803609848022461,7.914720058441162,8.889695739746093,11.5494995,0.29812,0.6305326,0.29715952,0.885735,0.038762067,0.868880033493042,13.420150702263562,0.0,0.41753224517749116,11.25138,0.6624140024185181,1.2873200178146362,5.934430122375488,1.7677279,2.3290067,1.4956596,2.7613006,1.6332147,5.8418717,1.7883253,2.765269,1.634154,0.39867473,3.078587,2.7460248,2.3580303,1.965506,2.1313503,4.1667247,5.749854,6.2334623,5.5393295,3.981952,2.517052,1.8050771,1.8852133,0.8337051,1.2870761,0.77940136,1.033593,1.5438026,18,4.56491,4,676,3.778194,1.728342,10.84017,0.67874444,0.4957925,0.9021747463326453,-0.8069535042416699,2314,1.5948985,0.7572251,6.95581,0.6416938,0.42610672,0.5976176282042583,-0.1884618619796511,2997,2.510834,1.0288485,8.03481,0.6145164,0.41536075,0.7900770115880029,0.6640763229034554,2774,5.875455,1.646007,11.5494995,0.7587632,0.5343464,0.880555703714047,0.8549792290345798,1.5047566,0.64304703,0.63520664,1.5550961,0.6485995313722775,-0.25836470399584094,-0.009889953136444099,0.1359920692443848,0.19027606691632942,0.005813992364066002,-0.25836470399584094,-44.438431944405615,0.8857261,2.994280219078064,6.1791458973015345
412961,1.9633728,1.8139043,17201.11,0.38776999711990356,0.5657100081443787,1.470099925994873,2.6608400344848633,4.286089897155762,5.288760185241699,8.086828041076657,18.67553,0.09973,0.9238715,0.10513077,2.395566,10.476186,0.34349000453948975,24.310319854662495,0.0,0.38694212989384774,18.5758,0.33265000581741333,0.404990017414093,3.5899300575256348,1.3129699,0.86046934,1.0342873,1.6454796,1.5178826,3.6810002,1.75546,1.6395459,1.5180931,0.23375966,2.0384874,0.93932146,0.89655983,1.1177766,1.1890682,2.614871,3.6062462,4.0106854,3.4236574,2.5210955,1.525893,0.87543744,0.74891335,0.74510276,1.3193153,0.69510454,1.1493162,1.7706488,17,2.8930578,5,676,0.937061,1.4131266,13.88458,1.3577571,0.49700707,0.4915477814672239,-0.03106470087573443,2314,0.7745176,0.88115185,13.15593,0.9035259,0.39295843,0.4697559764441503,-0.023986787304995757,2997,1.4360462,1.0588572,13.94366,0.8660893,0.39622867,0.6311009909090171,0.3676202188275923,2774,3.7749069,1.7405068,18.67553,1.2472657,0.56588584,0.7452238223221849,0.6926088442845125,0.65252846,0.24823421,0.5393403,4.028454,0.674778393645908,0.0035045276369367272,0.0069903171062469524,0.08016796112060551,0.20782868385314932,0.01154725653784616,0.0035045276369367272,0.3034943950063489,0.016991615,2.0951300263404846,11.053175668540561
412981,2.4739623,1.2558875,21674.383,1.0927499532699585,1.6468900442123413,2.2875099182128906,3.073629856109619,3.8449900150299072,4.3471598625183105,7.43895425796508,11.54777,0.24835,0.50764215,0.21423724,1.7644871,5.9522233,0.8816499710083008,11.18427822313876,0.0,0.42734847620134686,11.299419,0.6651260018348694,1.312849998474121,3.5624799728393555,0.9094504,2.1171818,1.2716463,2.2548788,1.172607,3.2365134,1.0389515,2.277546,1.2027006,0.65415514,0.9703009,2.4037495,2.1000881,2.0366213,2.0052915,2.7146726,3.200731,3.3670366,3.140618,2.761645,2.1956885,1.8780328,1.8456688,0.9015967,1.259056,0.69043344,1.1104178,1.3964735,21,3.2613814,4,676,2.5054069,1.3667833,11.54777,1.161336,0.62678367,0.5946287473749216,-0.5674028019688621,2314,1.7795093,1.1312374,9.95512,1.2252231,0.66405743,0.37628134510488426,0.015559099693507035,2997,2.212774,1.0550178,10.68488,1.1517378,0.61108613,0.38828708216103275,0.1718702189445448,2774,3.32778,1.0257691,10.97006,1.0634916,0.5502038,0.4489098274874795,0.4850233325707652,1.1322471,0.75287634,0.8041984,1.3282393,0.40743871299645446,-0.11148892198290147,0.009507031440734887,0.03733221054077145,0.050435709272112134,0.011806287765502917,-0.11148892198290147,-9.443181819493145,0.084514976,1.4267398118972778,3.518636631851698
413038,1.1278161,0.67865735,9880.797,0.48667001724243164,0.6929299831390381,0.9647800326347351,1.3988399505615234,1.872730016708374,2.2251200675964355,3.7290260314941306,8.19948,0.16847,0.6017447,0.13754727,2.7580864,14.24842,0.4126700162887573,10.390326620964442,0.0,0.3998402008903093,8.03101,0.35889401435852053,0.5644800066947937,1.6662499904632568,0.47170332,1.2733825,0.78868157,1.0237714,0.64959896,1.188825,0.61555874,1.0272914,0.61420625,1.0711269,0.24785113,1.374649,1.3245962,0.99441415,0.9572975,1.1174582,1.1735032,1.2528447,1.1396329,1.0360918,0.984152,1.0630684,1.1257223,0.9817187,1.3839302,0.6930489,0.9945254,1.4097013,19,1.695234,4,676,1.7681961,0.8439323,8.19948,0.73831904,0.44171214,0.5465331340067443,-0.3815102919068946,2314,1.0026748,0.6461398,8.08634,0.6356463,0.388151,0.47180563408462833,-0.1967473844574611,2997,0.97153026,0.59930193,5.99087,0.5846063,0.33428308,0.4870058779016626,0.04467667039337609,2774,1.2450004,0.62621564,6.27451,0.60567415,0.31664017,0.5164329313034413,0.307850855060704,1.8200114,1.4202374,1.0320572,0.70410764,-0.03157985890743336,-0.05386025837489536,-0.015810039043426507,0.006089725494384755,0.027352457727704713,-0.010816294806344174,-0.05386025837489536,4.979547926458536,0.22980523,0.7059099674224854,3.848048883963783
413078,0.7279227,0.5450275,6377.3306,0.24330000579357147,0.4221799969673157,0.6085399985313416,0.8623700141906738,1.1928999423980713,1.615339994430542,3.297940063476557,4.98808,0.08165,0.74874365,0.14593244,2.9228113,11.82251,0.1921899914741516,23.786080499157155,0.0,0.37552790777308526,4.9064302,0.13865000009536743,0.3064199984073639,1.0387499332427979,0.34507796,0.738783,0.5988641,0.6475745,0.5373121,0.86392057,0.48038056,0.66091543,0.5311722,0.85515153,0.20967561,0.77999085,0.7783868,0.5913967,0.5457686,0.80227417,0.8491823,0.9427166,0.7993874,0.72931725,0.6502092,0.6035768,0.6617485,1.0179276,1.3031366,0.6583683,1.024014,1.2801858,19,0.980666,2,676,0.8825461,0.57505655,4.98808,0.4969793,0.28527227,0.5737179354240438,-0.2670463826403718,2314,0.6235942,0.5768985,4.4093103,0.51780266,0.3194307,0.5547712933938196,-0.04645347800490869,2997,0.61716455,0.48220205,4.25499,0.46893325,0.29144946,0.4707730940572481,0.07464457074649425,2774,0.89693224,0.52186745,4.3414,0.5225702,0.30859864,0.4775004870775569,0.27811175758072626,1.4300014,0.98396075,1.010418,1.0163007,0.13142467421568269,-0.037193200928824305,-0.004110846519470212,0.008090777397155762,0.01710671356746128,-0.004154322147369389,-0.037193200928824305,8.952892820884362,0.08552182,0.44019001722335815,4.903000057510029
413207,2.258741,1.0764561,19788.828,0.9853600263595581,1.3520599603652954,2.0615200996398926,2.9710299968719482,3.7747199535369873,4.274839878082275,5.216093921661376,7.41167,0.37819,0.4765735,0.30475464,0.780999,0.10301974,0.9709799885749817,5.445774971654587,0.0,0.43967583609177036,7.03348,0.9578239917755127,1.0405499935150146,3.474170207977295,0.8863725,2.315054,1.2750386,2.2121787,1.0932649,2.3610153,0.86188513,2.1466956,1.0263748,0.98053324,0.18157816,2.317523,2.2871714,2.2081149,2.138865,2.2871916,2.3669436,2.3820143,2.3342788,2.240694,2.1695805,2.0290494,2.337766,1.0104584,1.4752213,0.56434417,0.98324794,1.4599526,20,4.014492,3,676,2.115633,1.2468956,6.89631,0.9778081,0.6815525,0.6541583749313507,-0.004084544936816092,2314,2.1387029,1.1542199,6.7993,0.88831896,0.62345,0.668824779277408,0.025832591065044964,2997,2.1374063,1.0543782,7.41167,0.7882204,0.5353359,0.663736399948068,-0.010334575412390502,2774,2.5248356,0.9305897,6.3009,0.62569225,0.43851855,0.7417129491566641,0.3204226372543517,0.9898132,0.837929,1.0006065,1.1934185,0.15892159234504,-0.0028610025133405923,0.004632618427276627,0.0029577064514160114,0.03925981930324007,0.0002827405929565412,-0.0028610025133405923,-10.118824762386858,-0.043910027,1.6189700365066528,3.830802805633188
413340,0.9021272,1.0791639,7903.5366,0.0405299998819828,0.04969999939203262,0.20780999958515167,1.6301000118255615,2.55256986618042,3.097360134124756,3.9273280143737788,4.7881603,0.02056,1.1962436,0.1884079,1.1247491,0.2934933,0.037299998104572296,120.21206519748598,0.0,0.388083552105924,4.7676005,0.032669998705387115,0.04317000135779381,2.2011098861694336,0.9118311,0.07267774,0.044131327,0.59629405,0.7488595,2.2998707,0.8511285,0.6189324,0.7349111,0.031600792,1.6922575,0.077014714,0.06993542,0.16251121,0.21675551,1.3973724,2.283521,2.508864,2.1067002,1.2515258,0.52688617,0.08145352,0.07081188,0.65828645,1.3502,0.7825919,1.0949684,2.0510826,17,1.392743,7,676,0.10269603,0.019164886,0.15856999,0.0055859815,0.0036719234,0.9521099787239855,-0.8036343276338078,2314,0.06111436,0.023414722,0.11069,0.011812147,0.005759736,0.8797481145552902,-0.8463554655575503,2997,0.46153772,0.46043542,2.0408301,0.08416236,0.051224098,0.9805071248517637,0.8286584527697507,2774,2.2745018,0.78069425,4.7881603,0.20728485,0.18397844,0.9626053749268191,0.9528538576904663,0.22250843,0.045151,0.13241465,22.147903,0.8393095729402141,-0.0024173940505300257,-0.0018200162798166285,0.07725188404321676,0.12335069928850441,0.0017821072254862104,-0.0024173940505300257,-1.3564806965363663,0.0033489391,1.580400012433529,62.979764954678394
